"companyName","isReviewVerified","reviewCompanyResponse","reviewDate","reviewDescription","reviewRatingScore","reviewTitle","reviewUrl","reviewer"
"Avant","false","","2024-03-14T15:19:21.000Z","Always been a help in increasing my credit score. Fair increases in credit and great customer service. Love the app it is so easy to navigate and understand.","5","Always been a help in increasing my…","https://trustpilot.com/reviews/65f2f95959361b1aa5a58c3a","BRENDA"
"Avant","true","","2024-03-13T17:26:53.000Z","Easy understandable application, fast review and decision, on approval I didn’t wait long for my new card. Using the app available makes checking my account so easy and making payments too.","5","A Card Worth Getting!","https://trustpilot.com/reviews/65f1c5bdc31941e9ded0e23c","DW"
"Avant","true","","2024-03-13T17:17:30.000Z","I have used card several times and it was great until I got a decline at grocery. Come to find out because I had used my card a lot in a few days AVANT put a hold on it. I had to call and ask why! They then released the hold and all is good.
I wish they would have notified me about the hold instead of me asking.
I love the phone automation so much faster than talking to someone. I
All set aside Ireally like AVANT!","5","Learning the ropes","https://trustpilot.com/reviews/65f1c389a475ef08afc27551","Betty Mccarley"
"Avant","true","","2024-03-12T18:04:34.000Z","2 payments were taken out of my account in 1 month when I authorized 1 scheduled payment. It takes 2-3 days for them to take your money but now I have to wait 2-3 weeks to get my money back that was needed. Very inconvenient!","1","Slow refund process, when they take from you in days","https://trustpilot.com/reviews/65f07d1249baf128c6afb6e8","Brianna Marshall"
"Avant","true","","2024-03-11T16:45:34.000Z","Fair and very quick I mean I'm just rebuilding my credit and I almost can't believe how quick this really happened and how easy it is and I like the app and the software seems very clean and clear.","5","A+ for Avant...","https://trustpilot.com/reviews/65ef190e149ff05c913c4bf8","Timothy Baxter"
"Avant","true","","2024-03-14T12:04:05.000Z","The process was easy to secure a loan upon approval it took a short time then the money was transferred to my account","5","The process was easy to secure a loan…","https://trustpilot.com/reviews/65f2cb94ea939c1517866303","Josh Scarbrough"
"Avant","true","","2024-03-20T16:43:16.000Z","The card arrived in a reasonable amount of time. The website is easy to use. So far it's all good.","4","The card arrived in a reasonable amount…","https://trustpilot.com/reviews/65faf6040fec1355d221b2b9","Dorie Staskivitch"
"Avant","true","","2024-03-13T16:49:22.000Z","Very helpful for those with okay credit. The application and decision come quickly as the funds are sent to ones account fast as well.","5","Helpful","https://trustpilot.com/reviews/65f1bcf19814fcf4596f1ad0","Brandy-Pittsburgh,PA"
"Avant","true","","2024-03-19T02:05:18.000Z","Easy and fast transaction. Got the money really quick into my account","5","Easy and fast transaction","https://trustpilot.com/reviews/65f8d6be845de33acc41b812","Elizabeth Figueroa"
"Avant","true","","2024-03-15T18:26:26.000Z","The application process was very easy, this is my second time using Avant. I highly recommend them to others.","5","Great Experience","https://trustpilot.com/reviews/65f476b1ef849a32d18a956f","Danielle Bryant"
"Avant","true","","2024-03-07T01:11:53.000Z","I am a new card member, but the process to apply was fairly easy ( a minor issue caused me to have to start over ).

My initial limit was smaller than I had expected, but I am hopeful that my responsible use and payments will lead to higher limits.","5","I am a new card member","https://trustpilot.com/reviews/65e8f838d749c3e1dd0c4bf1","David Carter"
"Avant","true","","2024-03-17T17:27:55.000Z","The process was easy. Answer a few questions about your income and other things and done.","5","The process was easy","https://trustpilot.com/reviews/65f70bfa66b021f9a0d0693f","Pete"
"Avant","true","","2024-03-08T20:52:33.000Z","9 times out of 10 that I try to use my card, it declines. I have already called and she said she would get it fixed and it would be working again within a few minutes. It NEVER worked again until several days later and then only worked once every couple of days. I would NEVER recommend this card to anyone!!! I'm paying it off and cutting it up. Below, it asks for my date of experience, but it's basically been since I received the card. Don't waste your time or give them your money!!","1","DOESN'T WORK!!!","https://trustpilot.com/reviews/65eb5e701951e2a154e0ff90","Jonathan Rutledge"
"Avant","true","","2024-03-13T16:51:16.000Z","I have had such a wonderful experience with Avant. Refinancing my loan was a breeze! Thank you so very much!","5","I have had such a wonderful experience…","https://trustpilot.com/reviews/65f1bd64d05f9570f0b1f16d","Rebecca Pietras"
"Avant","true","","2024-03-17T17:04:46.000Z","Excellent Card To Use, Great With Making On Purchases And The Credit Limits Are Awesome.","5","Excellent Card To Use","https://trustpilot.com/reviews/65f7068df276e2001d0735b3","Ragen Sanders"
"Avant","true","","2024-03-15T21:19:44.000Z","The app was very user friendly straightforward and money was deposited on a timely basis.","5","The app was very user friendly…","https://trustpilot.com/reviews/65f49f4fe71f206cba2385c2","Arthur Gilbert"
"Avant","true","","2024-03-19T17:36:57.000Z","The traction was clear and understandable efficiently done. Thank you","5","Personal loan","https://trustpilot.com/reviews/65f9b118c7d55187082b976d","Kathleen"
"Avant","true","","2024-03-09T15:35:16.000Z","Well.. with The cost of living rising all the time… People like me on a very limited income, and I do mean limited … need more help! And that is what I found here literally had no money in this came through the mail and I don’t respond but I was somewhat desperate, and I took it as a sign. I’m very happy that I did!","5","Desperate","https://trustpilot.com/reviews/65ec659475423857d7980c5b","Sonya Estes"
"Avant","true","","2024-03-14T23:03:33.000Z","Avant has always handled my issues so quickly. This is precisely my type of credit card. Thanks","5","Avant has always handled my issues so…","https://trustpilot.com/reviews/65f3662476d19b787c9a43a8","Ann"
"Avant","true","","2024-03-09T18:20:23.000Z","I thought 29%APR was terrible when I agreed to your Credit card. 2 months after using card. Your Advant company raised that APR to 33%. Unbelievable!! I would have never chosen card at that rate! Your a horrible credit card!!","1","I thought 29%APR was terrible when I…","https://trustpilot.com/reviews/65ec8c4776ba48cd84878f70","Robin Noury"
"Avant","true","","2024-03-14T17:12:19.000Z","I really find joy with having a Avant credit card. It has truly been a pleasure working with you guys.","5","I really find joy with having a Avant…","https://trustpilot.com/reviews/65f313d248730071bf8eba61","Thomas"
"Avant","true","","2024-03-08T18:13:21.000Z","Fast and easy approval process and funding the next day. This lowered my monthly payments by $100.00 a month and my interest rate is a lot lower than my credit cards. This was a life saver financially.","5","Fast and easy approval process and…","https://trustpilot.com/reviews/65eb3920d375aaed346a6984","Chris"
"Avant","true","","2024-03-15T00:02:18.000Z","Is almost impossible to pay i have done a bit over 6 payments already and have not gone down even a 10%","1","Is almost impossible to pay i have done…","https://trustpilot.com/reviews/65f373e90635358872dbdfb0","MA G"
"Avant","true","","2024-03-11T01:43:28.000Z","It was simple to apply and when I called the number for questions they answered quickly and were efficient and helpful each time.","5","It was simple to apply and when I…","https://trustpilot.com/reviews/65ee459f85cf2ab95fdb7ab5","Kathryn"
"Avant","true","","2024-03-18T04:38:03.000Z","It gives me flexibility when I choose to use credit","4","It gives me flexibility when I choose…","https://trustpilot.com/reviews/65f7a90bb334b1413115839c","Tony Mayfield"
"Avant","true","","2024-03-18T16:47:00.000Z","The process was easy . Once I was approved my money was in my account within 24 hrs","5","The process was easy","https://trustpilot.com/reviews/65f853e43f9eaa94c2442cd1","Brenda Dahlin"
"Avant","true","","2024-03-15T16:37:47.000Z","So easy to apply and approved in minutes! Funds received the next day! Would highly recommend!!","5","So easy to apply and approved in…","https://trustpilot.com/reviews/65f45d3aff1c2c62e7af3404","JWC"
"Avant","true","","2024-03-14T17:27:46.000Z","When you have a problem with you card the customer service person that helped me me was very professional explained to me in detail and solved my credit card questions","5","When you have a problem with you card…","https://trustpilot.com/reviews/65f31771d435530e43b5425d","DANNY THOMAS"
"Avant","false","","2024-03-08T03:06:50.000Z","This company reward you for doing good on your account. I have only had this card almost 2 years and in that time. I have gotten 2 credit increase totaling a 1000.00 dollars this is a great card to have","5","This company reward you for doing good…","https://trustpilot.com/reviews/65ea64a9b15d39220b75a949","Kimberly Dorsey"
"Avant","false","","2024-03-05T21:21:30.000Z","I’m a dad of 3. I share custody with my ex. Before my split, I owned a house and my credit was in the high 700’s. Plenty of offers for c/c. It made life easier/better. Christmas, birthday vacations , random emergencies could be handled and slowly paid off.
The divorce was brutal leaving me, among other things, in financial ruin. It’s been over 5 years and I have built a nice life for me and my kids. The only thing that still plagued me was my credit. Credit that my ex destroyed. (I know, I know. Poor me)

I’m in a better situation now with a good job. I pay my bills, taxes, etc. yet no company would give me a chance to prove I can be trusted again with a line of credit.
Holidays, bdays became much more..limited. Vacations were non existent. And random emergencies were simply not allowed!

AVANT is giving me the chance to feel more secure in life. Much more able to truly enjoy the small things that are often overlooked when money is a constant worry.","5","I’m a dad of 3","https://trustpilot.com/reviews/65e770b99b44dc93d3eddec8","Jazon F"
"Avant","true","","2024-03-01T04:38:14.000Z","Avant was one of the first companies to give me a credit card. Had for 3 years and my cl went from 500 to 3000. Pay your bills responsibility and on time and get automatic increases. Applied for a loan and was approved in 5 minutes and received money the next day. Thanks Avant","5","Avant was one of the first companies to…","https://trustpilot.com/reviews/65e13f9687d6fa0e01a3ea7b","Earl Lynch"
"Avant","false","","2024-03-15T23:50:15.000Z","I requested a credit increase just to help improve my FICO scores and it was approved immediately.","5","Credit Increase Approval","https://trustpilot.com/reviews/65f4c29682d178f1951470d4","Grace Dollar"
"Avant","true","","2024-03-17T16:44:30.000Z","The process was easy and loan transfer was made in a timely manner.","5","Loan process and transfer was an easy task.","https://trustpilot.com/reviews/65f701cd1fe29928cb62c508","Brian Randleman"
"Avant","true","","2024-03-11T16:48:05.000Z","Quick fast and easy process!!! Needed money in a pinch and Avant came through. Second time using the service. Excellent work!!","5","Quick fast and easy process!!","https://trustpilot.com/reviews/65ef19a5933057de630aa8a6","Eric Brown"
"Avant","true","","2024-03-09T20:56:11.000Z","I have not been with Avant very long. I find the card very easy to use. They are easy to work with. I have signed up for auto pay and will have my payments withdrawn directly from my checking account. Then I will never miss a payment. Very convenient.","5","I have not been with Avant very long","https://trustpilot.com/reviews/65ecb0ca3e7d1ca74760a955","Marian A Chesrown"
"Avant","true","","2024-03-03T00:03:59.000Z","The best credit card ever with lots of other services, i put my payments first and they gave increases and short years later I have other cards loans etc, thank you for changing my financial life!!!!","5","Want to change your credit life??)","https://trustpilot.com/reviews/65e3a24e6d970e9ec3c41b9f","Walter Talley"
"Avant","false","","2024-03-06T09:53:58.000Z","I don't recommend only of you want to destroy your credit score. Declined with 3600 euro salary monthly from 2 jobs after tax. Also having 2 small loans with them, always paid on time (6 months remaining to pay) and no other loans anywhere. One full time job with 2800 euro paid monthly and one partime 160 weekly.I was called by a person from their company asking me if my salary from the part time job is my monthly salary, they already having the last 6 payslips (3 from full time job and 3 from part time job). You will realize how well informed the gentleman who called me was.(this staff is totally beside the point). Was provided the last 6 payslips from both jobs. Customer care ....:))), people who check the documents ... :)))","1","I don't recommend","https://trustpilot.com/reviews/65e4d7cdaab25fa58e335877","Vet man"
"Avant","true","","2024-03-04T00:55:15.000Z","At avant, the process for a personal loan was very simple. The terms were very clear and transparent. The funds were deposited within 24hrs of the application approval.","5","At avant","https://trustpilot.com/reviews/65e4ffd22b825c362f98d009","Jose Miranda Berrios"
"Avant","true","","2024-03-14T16:50:32.000Z","It is awesome there are companies out there that still help the little guy. Just wish rated were better. Thank you.","4","New loan","https://trustpilot.com/reviews/65f30eb75e551f7edc3735fa","Dean"
"Avant","true","","2024-03-07T05:48:47.000Z","The process to apply is very easy. And it gives people working on bettering their Credit Scores a chance to better thirs","5","The process to apply is very easy","https://trustpilot.com/reviews/65e9391e432a9c230f153f37","Sherry Floore"
"Avant","true","","2024-03-16T17:09:35.000Z","My experience has been great, mostly because this is the first Credit card-not debit, wouldn't allow charges/purchases on residential payments not associated with the address different from the account.","5","Great customer protection","https://trustpilot.com/reviews/65f5b62eda060f2831edec8e","LaTanya Sweatt"
"Avant","true","","2024-03-18T01:38:58.000Z","Awesome 👌 and wonderful company is a pleasure to do business","5","Awesome 👌 and wonderful company is a…","https://trustpilot.com/reviews/65f77f111b96a576dc02d5e1","Jason Rodriguez"
"Avant","true","","2024-03-06T22:18:35.000Z","Avant was easy to work with and the application process was quick. They sent me a response in a timely manner. I would use them again in the future.","5","Avant was easy to work with and the…","https://trustpilot.com/reviews/65e8cf9ae7a90149d7cda646","Linda"
"Avant","true","","2024-03-11T01:39:01.000Z","Giving me another chance to build my credit. And the app is great when paying your bill.","5","Giving me another chance to build my…","https://trustpilot.com/reviews/65ee449489ddc409442c02e7","Mark Cobb"
"Avant","true","","2024-03-12T22:41:14.000Z","My experience is good so far haven't been with them long so we will see.","3","Help with debt","https://trustpilot.com/reviews/65f0bde93368b32f7c2bf9d5","Jayme Frank"
"Avant","true","We're sorry to hear that you had such a bad experience. Please give us a call at 800-712-5407 so we can get to the bottom of this.","2024-03-04T22:54:33.000Z","It's OK not that great, I didn't like giving them my password to my checking account. I have yet heard from them on how to make a payment.","3","It's OK not that great","https://trustpilot.com/reviews/65e63508b78f6e905bc8a83b","WK"
"Avant","true","","2024-03-12T12:45:03.000Z","Ease of applying and the app is very clear with no hidden information","5","Easy experience","https://trustpilot.com/reviews/65f0322f5b4ed495577e0166","Valarie Murphy"
"Avant","true","","2024-03-17T06:42:08.000Z","no issues with this card at all when time of using","5","love it","https://trustpilot.com/reviews/65f6749ffa8bcac6055e289e","Luis Silva"
"Avant","true","","2024-03-06T18:14:58.000Z","Love the service I am receiving from Avant. You guys have my back when I needed credit as soon as possible.","5","Love the service I am receiving from…","https://trustpilot.com/reviews/65e89682d8b4b006be33c04f","Trevor"
"Avant","true","","2024-03-16T16:39:04.000Z","It is an excellent credit card. Thank you","5","It is an excellent credit card","https://trustpilot.com/reviews/65f5af072a9cd3ed6d07713a","Ana Gonzales"
"Avant","false","","2024-03-05T19:38:21.000Z","TL;DR: Questionable applications opened & poor customer service. Transparency is the issue.


I was offered a 2% rewards card if I applied and opened a new account with Avant through Credit Karma. I did as told. I discovered that two applications were opened when I applied in February 2024.

This concerned me; so,I emailed Avant support asking if the card I was approved for was still a rewards card. (I hadn’t received anything in the mail yet.) I was told to call. I did. I was told that it was in fact the rewards card. I also was told via email that I would receive a separate email verifying the rewards portion. I never did. I tried emailing again and received another ‘call support’ response. So I did. Then the system was down; no help again.

I decided to make an approximate $15 purchase to see if any rewards would generate. Nothing. I called again today (05March2024) and was told that it wasn’t a rewards card and that I can’t have two cards. I tried to explain that I only applied for the one. I was given a scripted response. I asked for a supervisor. I was told one wasn’t available and to request a callback when one was. I then closed my account.

I will not work with a company that cannot provide a straight answer; especially when it appears that two applications were opened at once without my consent. If you never have to ask for support, this card will be ideal.

Please improve communication.","3","Credit Card Bait & Switch","https://trustpilot.com/reviews/65e7588dad64ca7a65083b16","Ted"
"Avant","true","","2024-03-14T17:30:50.000Z","Excellent customer support and a very good credit card thank you 🙏","5","Excellent customer support and a very…","https://trustpilot.com/reviews/65f3182937909e7a6502c034","Adi Werner"
"Avant","false","","2024-03-07T14:20:46.000Z","Inquiring through your online account makes it quick and not having to go through the hoops.","5","Inquiring through your online account…","https://trustpilot.com/reviews/65e9b11d4edae5bbeeca8eee","Angela K"
"Avant","true","","2024-03-15T18:57:12.000Z","The site is easy to figure out and easy to do online payments.","5","The site is easy to figure out and easy…","https://trustpilot.com/reviews/65f47de7ec93c22264ebed3a","Chandler, Amanda"
"Avant","true","","2024-03-13T16:45:21.000Z","The process was smooth and simple and received the money on time as promised","5","The process was smooth and simple and…","https://trustpilot.com/reviews/65f1bc01e766b91bb7cef7fd","Michael Collier"
"Avant","true","","2024-03-03T18:51:38.000Z","This was the easiest application I have ever done. It was so simple and easy. I am really computer illiterate but this was so simple done it right from my phone.","5","This was the easiest application I have…","https://trustpilot.com/reviews/65e4aa998a5af148c1366eb1","Joey Cobb"
"Avant","true","","2024-03-15T17:59:33.000Z","Being given an opportunity to be able to manage my finances with credit.","5","Being given an opportunity","https://trustpilot.com/reviews/65f470654e4f08b3d2f53bbd","Charlene Patterson"
"Avant","false","","2024-03-14T19:45:25.000Z","Great avant team.simple straightforward format.","5","Great avant team.simple straightforward…","https://trustpilot.com/reviews/65f337b5b474bad003f923f2","norbert tegge"
"Avant","true","","2024-03-07T18:15:36.000Z","Insanely high fee for such a small loan.
Quick but overall feel taken advantage of by fee amount.","3","Insanely high fee for such a small…","https://trustpilot.com/reviews/65e9e8279f86f94c43ba7464","Gman"
"Avant","true","","2024-03-17T23:00:45.000Z","Everything from beginning to end was simple. It was quick and easy.","5","Quick n Eazy","https://trustpilot.com/reviews/65f759fc8468aa9dcc000a47","Jonathon Kochensparger"
"Avant","true","We're sorry to hear that you had such a bad experience. Please give us a call at 800-712-5407 so we can get to the bottom of this.
","2024-03-03T19:00:32.000Z","The first 4 times I tried to used I got declined. I had to call and get the card unlocked each time. After that I have only used it at the same place a couple more times. I am afraid to use it anywhere or depend on it because it may get declined at any time.","2","Locked card","https://trustpilot.com/reviews/65e4acaf06f894141bd1a447","Matthew Herald"
"Avant","true","","2024-03-04T17:45:00.000Z","Thank you for trusting me to give me a loan. I had gotten in a bind a few months ago and had to go take out a loan with a loan company with 28% interest. I was paying $249 a month. Now I can breath with the lower interest rate I got from Avant and a lower monthly payment.
Thank you
Patsy","5","Loan","https://trustpilot.com/reviews/65e5ec7b492bf4e7f4f95529","Patsy Holmes"
"Avant","true","","2024-03-20T15:31:10.000Z","I’m have too many place declines you card 😡","3","Card issues 😬","https://trustpilot.com/reviews/65fae51e2c504f16efcf72d2","Heriberto Serrano"
"Avant","true","","2024-03-13T20:22:47.000Z","This card is easily accepted where I used it","5","This card is easily accepted where I…","https://trustpilot.com/reviews/65f1eef6c823599bec957c5d","Glory"
"Avant","true","","2024-03-20T21:01:23.000Z","Great swrvice","5","Great service","https://trustpilot.com/reviews/65fb3283077e17568d50708e","David-Houston,TX"
"Avant","true","","2024-03-08T18:47:47.000Z","I was a very easy process and I was approved and had the money in my account in just a few days.","5","I was a very easy process and I was…","https://trustpilot.com/reviews/65eb4132723d45600dfa9b44","David Suchocki"
"Avant","true","","2024-03-14T17:38:48.000Z","The security that the company takes to verify that you are the person actually applying","5","The security that the company takes to…","https://trustpilot.com/reviews/65f31a07eb91c527dd0d342a","John Komlodi"
"Avant","true","","2024-03-01T03:13:40.000Z","So far I’ve not had any problems with my card customer service was great each time I’ve called","5","So far I’ve not had any problems with…","https://trustpilot.com/reviews/65e12bc3bc038eafe680301e","Zetty Walker"
"Avant","true","","2024-03-20T18:05:47.000Z","The whole process was fast and very simple.","5","The whole process was fast and very…","https://trustpilot.com/reviews/65fb095aae3eea40a342d1f2","Charles Doughman"
"Avant","true","","2024-03-16T19:20:01.000Z","They approved me easily and quickly","5","They approved me easily and quickly","https://trustpilot.com/reviews/65f5d4c0346b26241341a1f8","Edgar Lopez"
"Avant","true","","2024-03-13T18:56:47.000Z","Easy, on-line, no annoying phone calls.","5","Easy","https://trustpilot.com/reviews/65f1dace18a4dba27f3486bd","DLL"
"Avant","true","","2024-03-18T20:00:31.000Z","I was hacked 2 times didn't even use the card at all.","1","I was hacked 2 times didn't even use…","https://trustpilot.com/reviews/65f8813e35b597d281d54057","Kathryn Collingwood"
"Avant","true","","2024-03-13T23:00:31.000Z","Avant easy to understand technology about their, goals and enjoys helping their customers.","5","We all need to get to know Avant","https://trustpilot.com/reviews/65f213dc0f0edd095785392b","Andrew Hill"
"Avant","true","","2024-03-20T23:27:37.000Z","Why have you put my account in exceededed credit when I have made a payment that exceeded the minimum required?","1","Why have you put my account in…","https://trustpilot.com/reviews/65fb54c8fcdebdd37bef4618","Jane E. Raymond"
"Avant","true","","2024-03-13T18:01:46.000Z","Received card and it works like it is suppose to. The process was clean and easy.
Thank You","5","Received card and it works like it is…","https://trustpilot.com/reviews/65f1cde9e417fa7b6ed0c4aa","rodger cook"
