"companyName","isReviewVerified","reviewCompanyResponse","reviewDate","reviewDescription","reviewRatingScore","reviewTitle","reviewUrl"
"MoneyLion","false","Hi Anthony! Thank you for your feedback! We apologize that you did not get the personal touch we strive for. We are glad we got the opportunity to make up for that, and we will continue to give you 5-star service!","2022-10-07T16:56:10.000Z","The last call that person was most helpful the two calls prior to that not so good","5","The last call that person was most…","https://trustpilot.com/reviews/63403e0ab67840c2ab2afacc"
"MoneyLion","false","We want to help our customers strive financially! Thank you for the review.","2022-10-07T14:42:57.000Z","Very easy process and helps keep track of your money","5","Very easy process and helps keep track…","https://trustpilot.com/reviews/63401ed1350baeeabe6382d1"
"MoneyLion","false","Thank you so much for taking the time to leave a positive review about our app! We love that you are enjoying it.","2022-10-07T13:24:22.000Z","Money lion is the best money management app around. If you're thinking about using it. Do it!","5","Money lion is the best money management…","https://trustpilot.com/reviews/63400c66b67840c2ab2ac353"
"MoneyLion","false","Hi Patricia! Thanks for leaving us such a positive review! Your feedback means the world to us! We love helping members like you achieve their financial goals each step of the way.","2022-10-07T12:18:57.000Z","Best app for money , fast and reliable transaction","5","Best app for money","https://trustpilot.com/reviews/633ffd11350baeeabe635e00"
"MoneyLion","false","Hi Kaylen! Thanks for the awesome review! We work hard to meet expectations like yours, and we’re happy to hear we hit the mark for you.","2022-10-07T02:31:19.000Z","Date of experience: October 06, 2022","5","This is a great app and easy to use","https://trustpilot.com/reviews/633f7357350baeeabe631575"
"MoneyLion","false","Hi Jayson! You've got us smiling from cheek to cheek with this review. We appreciate you sharing this feedback!","2022-10-06T22:39:25.000Z","Date of experience: October 06, 2022","5","Awesome dude","https://trustpilot.com/reviews/633f3cfdb67840c2ab2a53f7"
"MoneyLion","false","Hi Brandon! Here at MoneyLion we have your back, and thank you for having ours with this amazing review!","2022-10-06T22:00:14.000Z","Date of experience: October 06, 2022","5","Always reliable and helps when needed.","https://trustpilot.com/reviews/633f33ceb67840c2ab2a4cc0"
"MoneyLion","false","Hi Amanda! Thank you for the great review! We’re so happy to hear of this experience, and we hope to continue providing the assistance you deserve!","2022-10-06T15:06:51.000Z","Easy and inexpensive way to receive a loan.","5","Easy and inexpensive way to receive a…","https://trustpilot.com/reviews/633ed2eb350baeeabe628878"
"MoneyLion","false","Hi India! Thanks for the awesome review! We work hard to meet expectations like yours, and we’re happy to hear we hit the mark for you.","2022-10-06T05:54:10.000Z","Easy and loan ready .money roar account setup was quick.. everything was explained perfectly","5","Great app","https://trustpilot.com/reviews/633e51614a5fff53cad7bf2a"
"MoneyLion","false","Hi Octavia! Thank you for sharing your review! We are so thankful that you chose MoneyLion to assist in your financial journey!","2022-10-06T02:35:42.000Z","Date of experience: October 05, 2022","5","I love the cash back rewards","https://trustpilot.com/reviews/633e22dd4a5fff53cad7b591"
"MoneyLion","false","Hi Zach, we regret to hear of the inconvenience this has caused. Although offer early direct deposit, the exact timing of when you will receive your funds depends on the payroll provider and the bank transfer processing. We wish we had more control over this feature and your feedback will only help us strive for improvements.","2022-10-05T20:18:14.000Z","Kinda. Wish. That. I. Get. Paid. Right. On. Time. Tho. Like at. 10am. Or. So. Would. B. Nice.","5","Kinda","https://trustpilot.com/reviews/633dca663d107cfdfcd3f313"
"MoneyLion","false","Hi! We love to see our customers benefit from all of our products! We are happy to hear you are utilizing MoneyLion to its fullest.","2022-10-05T18:07:14.000Z","Money Lion is easily accessible whether you are getting a loan investing etc.. no matter what your credit they try to help and even help build your credit.","5","Money Lion is easily accessible whether…","https://trustpilot.com/reviews/633dabb23d107cfdfcd3ce23"
"MoneyLion","false","Hi Desiree! Here at MoneyLion we have your back, and thank you for having ours with this amazing review!","2022-10-05T16:55:51.000Z","Date of experience: September 05, 2022","5","There when I needed it","https://trustpilot.com/reviews/633d9af74a5fff53cad74509"
"MoneyLion","false","Hi Craig! We are so happy to hear you had a good experience with our customer service team! It makes our day to hear that we were able to provide you with five-star service! Thanks for leaving this review!","2022-10-05T13:17:51.000Z","They were quick to help
Me with a hacking attack. It’s under investigation as of now. So just the rapidness they started this long ordeal and helpfulness with regaining ownership of my account","5","Very helpful.","https://trustpilot.com/reviews/63378ec63d107cfdfccfc855"
"MoneyLion","false","Hi Cece! It makes our day to hear that we were able to provide you with five-star service! Thanks for leaving this review!","2022-10-05T03:17:48.000Z","This app is DEFINITELY worth it. It comes in handy when you need it. Moneylion is the best to do it.","5","This app is DEFINITELY worth it","https://trustpilot.com/reviews/633cdb3c4a5fff53cad6b237"
"MoneyLion","false","Hi Michael! Thanks for spreading the MoneyLion love! We appreciate members like you!","2022-10-05T00:49:42.000Z","Best banking app ever…by far. Thinking of switching my business accounts from a major chain. I would recommend MoneyLion to anyone in any walk of life. Must have.","5","Best banking app ever…by far","https://trustpilot.com/reviews/633cb8863d107cfdfcd31cb1"
"MoneyLion","false","Hi! Thank you for leaving such an awesome review! Let's continue to work hard, so you can go out and play harder!","2022-10-04T18:49:16.000Z","Great job I love MoneyLion keep up the amazing work yal do.","5","Great job I love MoneyLion keep up the…","https://trustpilot.com/reviews/633c640c3d107cfdfcd2d18e"
"MoneyLion","false","Thank you so much for the 5-star rating. You may also be eligible to defer your Instacash payment up to 2-weeks out. You will just need to reach out to our 24-7 Customer Care.","2022-10-04T16:34:31.000Z","If you need money in a hurry this is a easy, quick alternative than having to pay bounce check fees, but keep in mind if you get paid weekly it will be taken out your very next check and sometimes it could be the same week you borrow! So pay attention to the pay back date before you borrow.","5","Better than an Return check fee","https://trustpilot.com/reviews/633c44774a5fff53cad635b7"
"MoneyLion","false","Hi Adam! We take pride in responses like yours, and we are so grateful to have an opportunity to assist you! Thanks for being the best part of MoneyLion!","2022-10-04T14:32:34.000Z","Been using this app for a few weeks now the small payday loans help","5","Helpfull","https://trustpilot.com/reviews/633c27e24a5fff53cad61430"
"MoneyLion","false","Hi Wendy! Wow, thanks for leaving us such a positive review! Your feedback means the world to us!","2022-10-04T05:14:30.000Z","Easy to use. Give higher payout than other apps I have used. Very happy with experience.","5","Easy to use","https://trustpilot.com/reviews/633ba5163d107cfdfcd22160"
"MoneyLion","false","Hi Dana! We love to see our customers benefit from not just our Instacash service but our many other products as well. We are happy to hear you are utilizing MoneyLion to its fullest!","2022-10-04T04:32:41.000Z","Easy process. Great tools to help with budgeting.","5","Easy process","https://trustpilot.com/reviews/633b9b494a5fff53cad5ad7e"
"MoneyLion","false","Hi Denise! Thanks for the awesome review! We work hard to meet expectations like yours, and we’re happy to hear we hit the mark for you.","2022-10-04T02:14:41.000Z","This loan company is fantastic I will always stay with this company. Get a loan pay back on time your good to go.never never never will I leave these guys. You have been very helpful in every way. Thank you for being there for me THANK YOU THANK YOU THANK YOU","5","This loan company is fantastic I will…","https://trustpilot.com/reviews/633b7af14a5fff53cad5a67e"
"MoneyLion","false","Hi Slim! Thanks for taking the time to leave this review. Your feedback is greatly appreciated, and we hope to earn five stars soon! If you would like us to review your concern, please complete this form, and we'll contact you directly once we received the requested information. https://mlion.info/3wDGxLS","2022-10-04T01:12:55.000Z","Helps in a jam think they should raise it to fifty bucks after a couple successful payments without having to do direct deposit tho. Would of gave five if the amount without direct deposit was a little better. Still very convenient so Thanks MoneyLion","4","Helps in a jam","https://trustpilot.com/reviews/633b6c774a5fff53cad5a2c9"
"MoneyLion","false","Hi Michael! We are blown away by your positive words, and we really appreciate the time you took to write such a detailed review! We’re very grateful for customers like you, and hope you stick with us for years to come!","2022-10-03T23:34:47.000Z","I love it!!! A great set up and interface to interact with looking forward to exploring more options and opportunities soon as I make them available.. Direct deposit next!!","5","I love it!!","https://trustpilot.com/reviews/633b55773d107cfdfcd20b31"
"MoneyLion","false","Hi Stacia! Thank you for sharing your review! We are so thankful that you chose MoneyLion to assist in your financial journey!","2022-10-03T21:05:01.000Z","Date of experience: October 03, 2022","5","Excellent app","https://trustpilot.com/reviews/633b325d3d107cfdfcd1f055"
"MoneyLion","false","Hi Michael! You've got us smiling from cheek to cheek with this review. We appreciate you sharing this feedback!","2022-10-03T19:33:31.000Z","Great. Moved my banking account over to this app","5","Great","https://trustpilot.com/reviews/633b1ceb4a5fff53cad56897"
"MoneyLion","false","Hi India! Thanks for the awesome review! We work hard to meet expectations like yours, and we’re happy to hear we hit the mark for you.","2022-10-03T18:41:37.000Z","MoneyLion has been a great help in keeping me and my family afloat when I most need it to. It is completely legit","5","MoneyLion has been a great help in…","https://trustpilot.com/reviews/633b10c14a5fff53cad55acf"
"MoneyLion","false","Hi Rosemary! Thank you for your feedback. Customer Service is so important to us, and we are happy to hear you got the personal touch we strive for. If you need anything else in the future, don't hesitate to reach back out!","2022-10-03T18:39:58.000Z","Date of experience: October 03, 2022","5","The representative was great","https://trustpilot.com/reviews/633b105d3d107cfdfcd1cc58"
"MoneyLion","false","Thanks for leaving this review and feedback. We are sorry to hear that your issue with your transaction dispute is unresolved, and we would like to help. Please complete this form https://mlion.info/3wDGxLS, and a member of our advocacy team will connect with you.","2022-10-03T18:34:43.000Z","Not happy with the dispute process. There was an unauthorized charge of $300 on my account. The dispute process is they email you a form to fill out that can take up to 90 days to resolve. I filled it out, emailed it back. I didn't get a confirmation it was received so 2 weeks later I called to make sure jt was received. I was told they have no way to confirm if it was or was not received and I would have to wait 90 days to know. WHAT! I repaid on $300 I NEVER RECEIVED.","1","Not happy with the dispute process","https://trustpilot.com/reviews/633b0f233d107cfdfcd1cadd"
"MoneyLion","false","Hi Yvonne! Thank you for leaving such an awesome review! Let's continue to work hard, so you can go out and play harder!","2022-10-03T16:31:42.000Z","Very helpful in many financial areas. I appreciate moneylion. Thank you","5","Review","https://trustpilot.com/reviews/633af24e3d107cfdfcd1a8b1"
"MoneyLion","false","Hi Raul! We’re happy that you’re happy! Thanks for sharing this feedback for others to see!","2022-10-03T09:20:49.000Z","Date of experience: October 03, 2022","5","Good Thank service","https://trustpilot.com/reviews/633a8d514a5fff53cad4cd88"
"MoneyLion","false","Hi Danny! We strive for feedback like this, and we are so lucky to have you as part of our community! Together, we will succeed!","2022-10-03T09:12:08.000Z","Tried the transfer options and went smooth","5","Transver","https://trustpilot.com/reviews/633a8b484a5fff53cad4cbea"
"MoneyLion","false","Hi Billy! Thank you for boosting our confidence with this review! We are so grateful to have you as part of our community, and we hope you stay for years to come!","2022-10-03T08:41:16.000Z","I first started with instacash to help with money first pay app that did this for me all the rest would not ,very good customer service so far and I decided to get a roar money account so far it's very good and I like so far the overall service they give me .","5","I first started with instacash to help…","https://trustpilot.com/reviews/633a840c3d107cfdfcd13883"
"MoneyLion","false","Hi Fatima! We are so happy to hear you love our app! We appreciate you leaving this review. We hope to earn five stars soon!","2022-10-03T06:14:20.000Z","I love you guy’s service.Overall the best app out!!","1","I loved guy’s rock you guy’s service.Overall the…","https://trustpilot.com/reviews/633a619b4a5fff53cad4bb16"
"MoneyLion","false","Hi Shelly! We appreciate you taking the time to leave us a five-star rating and positive review! Thanks for being the best part of MoneyLion.","2022-10-02T23:57:27.000Z","So far I love Money Lion. Free money from shake n’ bank is awesome.","5","So far I love Money Lion","https://trustpilot.com/reviews/633a09473d107cfdfcd11c10"
"MoneyLion","false","Hi Nona! Here at MoneyLion we have your back, and thank you for having ours with this amazing review!","2022-10-02T23:25:53.000Z","Love this app.","5","Love it!","https://trustpilot.com/reviews/633a01e14a5fff53cad4a7bc"
"MoneyLion","false","Hi CW! We are sorry to hear this! We would like to look in to this hold on your funds, and see when they will be released. Please fill out this form and we will be in touch. https://mlion.info/3wDGxLS","2022-10-02T19:57:49.000Z","I would have given four stars but I haven't gotten my money released from a hold placed on it for getting gas and it's been over 7 days!","3","I would have given four stars but I…","https://trustpilot.com/reviews/6339d11d4a5fff53cad4892b"
"MoneyLion","false","Hi James! You've got us smiling from cheek to cheek with this review. We appreciate you sharing this feedback!","2022-10-02T17:12:33.000Z","Money lion gives you so many options financially.","5","Great banking institution","https://trustpilot.com/reviews/6339aa614a5fff53cad46b22"
"MoneyLion","false","Hi Dustin! We love hearing about experiences like these from our customers. It’s members like you that help make MoneyLion's community incredible. Thanks for being the best part of MoneyLion!","2022-10-02T16:17:22.000Z","Great app to help build credit, get some money if your in a pinch, as well as review all your financial expenditures.","5","Great app to help build credit","https://trustpilot.com/reviews/63399d724a5fff53cad46205"
"MoneyLion","false","Thanks for sharing your experience for others to see, Yolander! We truly appreciate the positive review and rating.","2022-10-02T02:57:29.000Z","Date of experience: September 29, 2022","5","Their always there when I needed them!","https://trustpilot.com/reviews/6338e1f94a5fff53cad40d9c"
"MoneyLion","false","We appreciate you bringing this to our attention, and we are very sorry to hear about this experience. We would like to see how we can assist, please complete this form:https://mlion.info/3wDGxLS, and a member of our advocacy team will connect with you.","2022-10-01T23:58:55.000Z","Very horrible customer service the agents don't seem to understand what they are saying they are walking through a script it sounds like... I had a dispute and they did this all backwards they don't know what they are doing....","1","Very horrible customer service the…","https://trustpilot.com/reviews/6338b81f3d107cfdfcd074a8"
"MoneyLion","false","Your experience has us smiling from ear to ear, Rosa. We are very happy to see that we could be there to help you when you needed it most. Thank you for sharing your review for others to see.","2022-10-01T23:03:42.000Z","I needed help and had been only accepted for an amount less than I needed, so I tried Money Lion and was approved for more than the other apps offered and have been using it since. All Thanks to Money Lion and their investors","5","I needed help and had been only…","https://trustpilot.com/reviews/6338ab2e4a5fff53cad3fe11"
"MoneyLion","false","We are sad to hear that you have been having trouble getting Instacash. We would love to look into this for you! Please use this link: https://mlion.info/3wDGxLS and a Customer Advocate will reach out to you.","2022-10-01T20:43:48.000Z","Date of experience: October 01, 2022","3","Just can never get my instacash","https://trustpilot.com/reviews/63388a644a5fff53cad3eae3"
"MoneyLion","false","Hey Tasha! Thank you for boosting our confidence with this review! We are so grateful to have you as part of our community, and we hope you stay for years to come!","2022-10-01T04:19:44.000Z","Wonderful source money when you needed. Plus Money Lion offer tips on building credit and investing highly recommended","5","Wonderful source money when you needed","https://trustpilot.com/reviews/6337a3c04a5fff53cad35a67"
"MoneyLion","false","Hi Jake! We appreciate you taking the time to share this awesome rating and review. Your feedback is greatly appreciated, and we're so lucky to have you part of our community!","2022-10-01T04:14:12.000Z","MoneyLion makes it easy too manage your funds and has been nothing but outstanding and hassle free.","5","MoneyLion makes it easy too manage your…","https://trustpilot.com/reviews/6337a2744a5fff53cad35a36"
"MoneyLion","false","Hey Dan! Thank you for taking the time today to leave us a positive review, we appreciate customers like you!","2022-09-30T22:41:38.000Z","Date of experience: September 30, 2022","5","Great app so far","https://trustpilot.com/reviews/633754824a5fff53cad342f1"
"MoneyLion","false","We appreciate you spreading the love, Edie! Thank you so much for this positive review. You rock!","2022-09-30T21:57:27.000Z","Very reliable company and I've learned a lot about financial planning","5","Excellent","https://trustpilot.com/reviews/63374a273d107cfdfccfad80"
"MoneyLion","false","It makes our day to hear that we were able to provide you with five-star service! Thanks for leaving this review!","2022-09-30T17:15:29.000Z","The customer service rep was very friendly and informative and was able to walk me through so that I can get an understanding of my account","5","The customer service rep was very…","https://trustpilot.com/reviews/633708114a5fff53cad2fb78"
"MoneyLion","false","Hi Barbra! We can't thank you enough for sharing this positive review. We are so lucky to assist in this journey!","2022-09-30T17:09:10.000Z","They've just bee so helpful","5","Great company. Hassle free and understanding","https://trustpilot.com/reviews/633706963d107cfdfccf6b98"
"MoneyLion","false","Thank you so much for this review, Jenn! We are open to your feedback, and we'd love to hear how we can improve!","2022-09-30T15:54:48.000Z","I like it but but it could be a little better","5","I like it but but it could be a little…","https://trustpilot.com/reviews/6336f5273d107cfdfccf570b"
"MoneyLion","false","Thanks so much for leaving this positive review, Ray! We appreciate you so much!","2022-09-30T14:24:13.000Z","Great app when you need a little help to make it to Friday","5","Great app when you need a little help…","https://trustpilot.com/reviews/6336dfed4a5fff53cad2cdca"
"MoneyLion","false","Hi Omar! Thank you so much for leaving this five-star rating and review. We cannot wait to see what goals you'll reach!","2022-09-30T13:45:17.000Z","Date of experience: September 30, 2022","5","Helped so much with my debt!","https://trustpilot.com/reviews/6336d6cd3d107cfdfccf35cb"
"MoneyLion","false","Hi Ricky! We appreciate you taking the time to spread the love. Thank you so much for your kind words!","2022-09-30T11:09:06.000Z","Date of experience: November 10, 2021","5","Very reliable app","https://trustpilot.com/reviews/6336b2324a5fff53cad29a6c"
"MoneyLion","false","Hi Andrea! We are sorry to hear you have yet to access the funds in your Credit Reserve account, we would like to review your account, and find out how we can help you with this! Please fill out this form and we will reach out to you: https://mlion.info/3wDGxLS","2022-09-30T05:37:11.000Z","Once you pay your credit builder off and have your reserve left, they will ILLEGALLY keep your money and if you request to close your account they will close it, but KEEP your money that you deposited!!! ILLEGAL!!!! This literally just happened to me five minutes ago after a nightmare with their customer service","1","Once you pay your credit builder off…","https://trustpilot.com/reviews/633664674a5fff53cad26beb"
"MoneyLion","false","Thanks for leaving this review, Frankie! We are so happy to be part of this journey with you!","2022-09-30T04:37:07.000Z","Very easy, and convenient to use.Helps build your credit.","5","Very easy","https://trustpilot.com/reviews/633656534a5fff53cad2698e"
"MoneyLion","false","Hi Jay! We are smiling from cheek to cheek with this review. Thank you so much for recommending us to others, and we appreciate the five-stars!","2022-09-30T03:11:47.000Z","Best app to use when building credit, or need a fast payday advance! Highly recommend!!","5","Best app for money needs!","https://trustpilot.com/reviews/633642533d107cfdfcced690"
"MoneyLion","false","Hi Joseph! Thank you so much for positive rating and review. Your feedback is greatly appreciated, and we're so lucky to assist in your journey!","2022-09-30T00:28:38.000Z","It’s a awesome bank account that help you in all types of ways. When you short on cash MoneyLion have instacash to get you over the hump.","5","It’s a awesome bank account that help…","https://trustpilot.com/reviews/63361c163d107cfdfccecc7b"
"MoneyLion","false","Thanks for sharing this awesome review, Erica! We are so happy that you are enjoying our Instacash product!","2022-09-29T21:20:21.000Z","Great for cash advance, and managing spending","5","Great for cash advance","https://trustpilot.com/reviews/6335eff54a5fff53cad23e44"
"MoneyLion","false","This was great to see, Duncan! Thank you for the positive rating and feedback.","2022-09-29T21:16:44.000Z","Date of experience: September 29, 2022","5","Transparent and helpful policies","https://trustpilot.com/reviews/6335ef1c3d107cfdfcceae4e"
"MoneyLion","false","We strive for feedback like this, Pales! Thank you for choosing MoneyLion to assist you with your financial needs and goals.","2022-09-29T18:55:41.000Z","Moneylion comes through in those clutch moments and is a valuable asset in credit monitoring and investing I have used this app since 2019 and have had nothing but a great experience","5","Moneylion comes through in those clutch…","https://trustpilot.com/reviews/6335ce0d3d107cfdfcce8c2a"
"MoneyLion","false","Your review has us smiling from ear to ear, Johnny! Thank you for taking the time to share your experience for others to see.","2022-09-29T13:19:34.000Z","First week and already in love with this institution, money deposited 2 days early and already rebuilding my credit","5","First week and already in love","https://trustpilot.com/reviews/63357f463d107cfdfcce3355"
"MoneyLion","false","Hi Deebs! We are sorry to hear that your bank is not on our list of partnered banks. This can change from time to time as banks and technologies advance. We are sorry to see you go but would be happy to assist you with deleting your account. Please fill out this form and we will be in touch: https://mlion.info/3wDGxLS","2022-09-29T13:17:50.000Z","Just doesn't seem trustworthy. I created an account and linked my bank account just for them to tell me that my account doesn't ""qualify"" for instant cash. Then, when I went to delete my whole account, it tells me that I cannot delete it but does not give a reason. Overall, very unhappy with moneylion and won't ever recommend to anyone.","1","Just doesn't seem trustworthy","https://trustpilot.com/reviews/63357ede3d107cfdfcce32d4"
"MoneyLion","false","Thanks for the compliment, James! We truly appreciate the positive review and rating.","2022-09-29T10:24:44.000Z","This is a very good app.","5","Dope App","https://trustpilot.com/reviews/6335564cdd31f5f875b5a5b3"
"MoneyLion","false","Thanks for taking the time to share this detailed review. We are happy to see that you are enjoying the app and that it has been easy to use. We will be sure to share your feedback about making the pending activity more visible.","2022-09-29T00:39:19.000Z","This app is easier than ever to operate !! It’s simple and it gives you exactly what you want ! The only thing I can’t find is where it tells you you’re pending charges! But from me 10/10 🌟","5","This app is easier than ever to operate…","https://trustpilot.com/reviews/6334cd17272def1ea67a880f"
"MoneyLion","false","We strive for feedback like this, David. Thanks for the incredible compliment!","2022-09-28T22:59:51.000Z","Roar money is awesome I would not recommend any other bank 💰","5","Roar money","https://trustpilot.com/reviews/6334b5c7272def1ea67a7c68"
"MoneyLion","false","Hi Lisa! Initially, as a bonus, you will get more Instacash than what you are eligible for, in order to make your experience better. However, this bonus is not permanent, and we are glad you are enjoying our service. But as of right now, we would be happy to make sure that you are receiving the correct amount that you are supposed to be eligible for. Please fill out this form: https://mlion.info/3wDGxLS","2022-09-28T22:49:18.000Z","I have been using instacash for 6 months or so. My limit was $165 to 185. I always paid it back early. Also I make A DAILY DIRECT DEPOSIT OF $100 OR MORE! Suddenly my instacash amount is $115! I call cust svc and speak with Angel. She tells me that its been reduced because a few repayments ""failed"". I told her that was a mistake. After asking her to look my account records she said she sees that I deposit daily and ALL MY PAYMENTS HAVE BEEN ON TIME OR EARLY! She still can't tell me why my instacash was reduced. After demanding to speak to a supervisor and being on hold for 40 minutes, a supervisor named Jack gets on the phone. I let him know I love the instacash feature and have raved to my friends and family about MoneyLion. In fact at least 7 friends have become MoneyLion customers. After reviewing my account in a nutshell he tells me my limit was lowered because the higher limit was to ""entice"" me as a new customer and even though I DIRECT DEPOSIT OVER $100 EVERY DAY THE LIMIT WAS REDUCED TO $115 BECAUSE OF THEIR ALGORITHM! I told him that is not stated anywhere. He said that the enticement method is told to the customer at MoneyLion's discretion. If I want a higher limit. I should make my direct deposits once a week or every other week. THAT MAKES NO SENSE!!!! MY DAILY DEPOSITS HAVE BEEN FINE TO GET THE HIGHER AMOUNT FOR THE LAST 6 MONTHS! I let Jack know I was unhappy with this and it is not right that the company ""entices"" (his word, not mine) and then suddenly drops your borrowing power without disclosing this info upfront. I asked him how would he feel if he was the customer? With that he ended the call and hung up on me!","1","WATCH OUT FOR ""ENTICEMENT"" AMOUNT!!","https://trustpilot.com/reviews/6334b34e272def1ea67a7ac6"
"MoneyLion","false","Your review has us smiling from ear to ear, Heather! Thanks for sharing your experience for others to see.","2022-09-28T22:44:54.000Z","I love this app!! It is always there when I need a little help.","5","I love this app!","https://trustpilot.com/reviews/6334b246272def1ea67a7a10"
"MoneyLion","false","Thanks for sharing the MoneyLion love, Vianca! We truly appreciate the feedback.","2022-09-28T22:04:31.000Z","Love this app. I like that you have more things to do on the app","5","Love this app","https://trustpilot.com/reviews/6334a8cf272def1ea67a72d8"
"MoneyLion","false","Thank you for sharing such a positive review and comment, Amanda! We are so grateful to have you as part of the MoneyLion community.","2022-09-28T20:28:20.000Z","Date of experience: September 27, 2022","5","I love everything about moneylion.","https://trustpilot.com/reviews/63349244dd31f5f875b54538"
"MoneyLion","false","Thank you for the incredible compliment and review!","2022-09-28T18:51:15.000Z","Amazing service","5","Amazing","https://trustpilot.com/reviews/63347b83272def1ea67a441d"
"MoneyLion","false","Hi Ra! Thank you for your feedback! To learn more about MoneyLion feel free to check out our FAQ page: https://help.moneylion.com/","2022-09-28T07:45:52.000Z","I like need more information","3","Locve","https://trustpilot.com/reviews/6333df901c24523f3ca02924"
"MoneyLion","false","We work hard to provide you with the extra financial support you may need. Thank you for taking time to leave such a positive review!","2022-09-28T07:11:43.000Z","MoneyLion is a lifesaver when you need cash in a pinch!","5","MoneyLion is a lifesaver when you need…","https://trustpilot.com/reviews/6333d78f1c24523f3ca02606"
"MoneyLion","false","Thank you for sharing your MoneyLion experience, Barbra! We are happy to see that our services are meeting all your expectations.","2022-09-28T02:35:36.000Z","So easy to use. No issues with them ever. Always able to help if I need my dates changed too","5","So easy to use","https://trustpilot.com/reviews/633396d81133a76521b9d6ba"
"MoneyLion","false","Thank you for taking the time to share your positive review and rating, Danny! We hope to earn 5 stars soon.","2022-09-28T02:25:06.000Z","Helps when your in a bind, if you need a little extra cash to get through til pay day👍","4","Helps when your in a bind","https://trustpilot.com/reviews/633394621c24523f3ca017e3"
"MoneyLion","false","Thanks for the positive review and rating, Steven.","2022-09-27T04:34:19.000Z","It is so awesome I have lost so much money and falling in love with God so much more thank you money lion","5","Blow your mind crazy cool","https://trustpilot.com/reviews/6332612b5871ff1ef90b35c1"
"MoneyLion","false","Your comment has us smiling from ear to ear, Ruth! Thanks for being the best part of the MoneyLion community.","2022-09-27T02:58:38.000Z","Date of experience: September 26, 2022","5","Awesome app love it","https://trustpilot.com/reviews/63324abe484ccb2c525e4581"
"MoneyLion","false","We strive for feedback like this, Neil! Thank you for taking the time to share your experience for others to see.","2022-09-27T01:17:21.000Z","Loving this so far and better then expected in all ways!!!","5","Loving this so far and better then…","https://trustpilot.com/reviews/63323301484ccb2c525e3fb1"
"MoneyLion","false","Thank you for sharing this positive review and rating. We truly appreciate it.","2022-09-27T00:06:43.000Z","Fair and helpful","5","A+++","https://trustpilot.com/reviews/63322273484ccb2c525e3a17"
"MoneyLion","false","This was wonderful to see, Abraham! We work hard to provide the support that is needed, and we are very happy to see we met that expectation for you. Thank you for sharing your MoneyLion experience for others to see.","2022-09-26T23:08:40.000Z","Helped me out greatly","5","Thumbs up!!","https://trustpilot.com/reviews/633214d85871ff1ef90b1f04"
"MoneyLion","false","Hi Vincenzo! Thank you for the updated review. We are sorry to hear this. We tested this on our end and did not experience an issue, but we want to make sure you were directed to the correct page. We also want to provide customer service to you in the meantime, please fill out this form for help so we can assist you: https://mlion.info/3wDGxLS","2022-09-30T11:57:14.000Z","The product is fabulous The customer service non-existent. I am trying to make a payment but as usual the app is not functioning correctly

I go to the page contact us
It says click here to chat ( no chat window opens)
Call 8887046970 you do not have any option to speak with a human 5 star product 0 star service

I did get a response from Money Lion but I don't accept it. The question is why is there not any way one can reach a live person Why is there live chat that does not work? Again great product zero service","2","Product Great C Service Horrendous","https://trustpilot.com/reviews/6331c1a5484ccb2c525dde4a"
"MoneyLion","false","We all know that moving can be extremely stressful, Debra, and we are happy to see that we were able to provide you with the assistance you needed. We hope everything with the move went smoothly and that you have a great weekend.","2022-09-26T16:18:40.000Z","I always use Instacash. This month I am a tight on money because of moving. Moneylion deferred my payment with no problem. I always find talking to a lender is better than avoiding one! Thanks and good looking out!","5","I always use Instacash","https://trustpilot.com/reviews/6331b4c0484ccb2c525dcf66"
"MoneyLion","false","Thank you for taking the time to leave your review, Kittie. We will be sure you share your feedback with the appropriate team. Have a wonderful weekend.","2022-09-26T16:06:28.000Z","I love Money Lion! Don’t like the asking for tips along with also expensive fees associated with withdrawals/loans but i absolutely love the prompt customer service and that i can pay it back before the due date. Thank you Money Lion!","4","I love Money Lion","https://trustpilot.com/reviews/6331b1e4484ccb2c525dcc0e"
"MoneyLion","false","Hi Bruce! We take pride in responses like yours, and we are so grateful to have an opportunity to assist you! Thanks for being the best part of MoneyLion!","2022-09-26T02:39:20.000Z","Date of experience: September 25, 2022","5","So far it's amazing","https://trustpilot.com/reviews/6330f4b8c17abd5d3c396b1d"
"MoneyLion","false","Hi Bjo! Thank you for boosting our confidence with this review! We are so grateful to have you as part of our community, and we hope you stay for years to come!","2022-09-25T21:42:53.000Z","Date of experience: September 09, 2022","5","Love this app!","https://trustpilot.com/reviews/6330af3de619801c6a61a65f"
"MoneyLion","false","Hi Jauquaylon! We’re really glad that you are enjoying our Instacash product, and we appreciate your feedback. Thanks for being such a great customer!","2022-09-25T17:14:58.000Z","Date of experience: September 25, 2022","5","Awesome and no","https://trustpilot.com/reviews/63307072c17abd5d3c392625"
"MoneyLion","false","Hello Taylor, we would love to assist in locating this deposit and investigate your concerns. Please use this link: https://mlion.info/3wDGxLS, and we will get in direct contact with you.","2022-09-25T10:37:55.000Z","You guys stole my money for no reason. Won’t give me the over 3000 dollars from my DIRECT DEPOSIT PAYCHECK and let me with nothing to feed my kids. YOU’RE WORSE THAN THIEVES.","1","LYING AWFUL STEALING SCAM ARTISTS!!!","https://trustpilot.com/reviews/63301363e619801c6a6139b9"
